account_id,customer_id,account_type,balance,credit_limit,status,opened_date
ACC003114,CUST03114,Current,202546.23,0,Active,2024-01-07
ACC003115,CUST03115,Savings,66021.58,0,Active,2022-10-14
ACC003116,CUST03116,Savings,204418.58,0,Active,2023-01-26
ACC003117,CUST03117,Savings,242230.34,0,Active,2020-12-01
ACC003118,CUST03118,Current,64613.36,0,Active,2019-01-08
ACC003119,CUST03119,Savings,133664.64,0,Active,2018-06-20
ACC003120,CUST03120,Savings,135708.55,0,Active,2023-04-19
ACC003121,CUST03121,Savings,89595.96,0,Active,2019-03-12
ACC003122,CUST03122,Savings,114246.32,0,Active,2021-07-17
ACC003123,CUST03123,Savings,139544.76,0,Active,2023-05-13
ACC003124,CUST03124,Credit,93297.42,124328,Active,2019-12-11
ACC003125,CUST03125,Savings,183429.77,0,Inactive,2022-06-08
ACC003126,CUST03126,Savings,43323.51,0,Active,2020-01-24
ACC003127,CUST03127,Savings,83799.68,0,Active,2020-04-25
ACC003128,CUST03128,Savings,155807.11,0,Active,2022-12-28
ACC003129,CUST03129,Credit,268663.31,229773,Active,2023-07-28
ACC003130,CUST03130,Savings,189907.23,0,Active,2022-01-08
ACC003131,CUST03131,Current,112868.19,0,Active,2025-05-28
ACC003132,CUST03132,Savings,96041.52,0,Active,2024-08-03
ACC003133,CUST03133,Savings,86757.31,0,Active,2025-08-04
ACC003134,CUST03134,Savings,87077.99,0,Active,2022-01-31
ACC003135,CUST03135,Current,27542.32,0,Active,2020-08-26
ACC003136,CUST03136,Savings,262590.6,0,Active,2025-07-01
ACC003137,CUST03137,Current,100422.31,0,Active,2021-06-30
ACC003138,CUST03138,Credit,61982.89,241766,Inactive,2021-03-26
ACC003139,CUST03139,Savings,132465.67,0,Active,2019-03-17
ACC003140,CUST03140,Current,65240.71,0,Active,2022-08-29
ACC003141,CUST03141,Savings,173715.85,0,Active,2022-10-08
ACC003142,CUST03142,Savings,63278.84,0,Inactive,2018-11-01
ACC003143,CUST03143,Credit,159835.74,146324,Active,2022-06-17
ACC003144,CUST03144,Savings,85977.27,0,Active,2025-06-15
ACC003145,CUST03145,Credit,122521.7,165888,Active,2021-10-23
ACC003146,CUST03146,Savings,166721.52,0,Active,2018-08-03
ACC003147,CUST03147,Savings,74132.88,0,Active,2020-06-09
ACC003148,CUST03148,Savings,164453.36,0,Active,2023-05-13
ACC003149,CUST03149,Savings,28519.11,0,Active,2024-11-15
ACC003150,CUST03150,Savings,231937.7,0,Active,2022-09-25
ACC003151,CUST03151,Savings,180475.9,0,Active,2022-11-27
ACC003152,CUST03152,Savings,98341.15,0,Active,2019-04-16
ACC003153,CUST03153,Savings,198638.23,0,Active,2023-10-01
ACC003154,CUST03154,Savings,187201.73,0,Active,2019-12-01
ACC003155,CUST03155,Savings,103795.15,0,Active,2021-06-24
ACC003156,CUST03156,Current,103128.42,0,Active,2024-09-01
ACC003157,CUST03157,Current,57047.5,0,Active,2020-01-09
ACC003158,CUST03158,Current,107148.32,0,Active,2018-11-07
ACC003159,CUST03159,Current,36304.04,0,Active,2019-05-15
ACC003160,CUST03160,Savings,158717.08,0,Active,2023-08-13
ACC003161,CUST03161,Credit,160654.58,88933,Active,2022-01-03
ACC003162,CUST03162,Savings,28864.37,0,Active,2020-03-25
ACC003163,CUST03163,Savings,219672.19,0,Active,2019-07-25
ACC003164,CUST03164,Savings,70030.56,0,Active,2024-12-03
ACC003165,CUST03165,Savings,417948.02,0,Active,2023-08-26
ACC003166,CUST03166,Savings,118834.99,0,Active,2023-04-28
ACC003167,CUST03167,Current,220865.08,0,Inactive,2023-03-12
ACC003168,CUST03168,Savings,55818.18,0,Active,2021-05-12
ACC003169,CUST03169,Savings,85860.62,0,Active,2023-08-15
ACC003170,CUST03170,Current,73894.83,0,Active,2020-01-04
ACC003171,CUST03171,Savings,35813.02,0,Active,2022-04-02
ACC003172,CUST03172,Savings,43424.43,0,Active,2025-02-24
ACC003173,CUST03173,Savings,96049.19,0,Active,2020-09-12
ACC003174,CUST03174,Savings,129829.43,0,Inactive,2023-03-05
ACC003175,CUST03175,Savings,51845.43,0,Active,2024-04-29
ACC003176,CUST03176,Savings,82619.56,0,Active,2022-04-10
ACC003177,CUST03177,Savings,65020.8,0,Active,2018-11-01
ACC003178,CUST03178,Savings,99956.07,0,Active,2018-06-19
ACC003179,CUST03179,Savings,151909.58,0,Active,2020-01-04
ACC003180,CUST03180,Savings,110525.01,0,Inactive,2023-10-14
ACC003181,CUST03181,Savings,71884.94,0,Active,2024-07-03
ACC003182,CUST03182,Savings,183749.67,0,Active,2023-08-18
ACC003183,CUST03183,Savings,127398.66,0,Active,2020-01-16
ACC003184,CUST03184,Savings,112452.12,0,Active,2021-04-23
ACC003185,CUST03185,Savings,52291.44,0,Active,2019-01-05
ACC003186,CUST03186,Savings,172985.67,0,Active,2023-08-29
ACC003187,CUST03187,Savings,134836.85,0,Active,2020-04-18
ACC003188,CUST03188,Savings,138881.82,0,Inactive,2019-07-02
ACC003189,CUST03189,Savings,90465.98,0,Active,2020-05-17
ACC003190,CUST03190,Savings,80762.02,0,Active,2022-07-07
ACC003191,CUST03191,Credit,263335.32,59664,Active,2023-04-26
ACC003192,CUST03192,Savings,79999.99,0,Active,2021-11-14
ACC003193,CUST03193,Savings,45366.16,0,Active,2020-08-08
ACC003194,CUST03194,Savings,115789.35,0,Active,2023-08-07
ACC003195,CUST03195,Savings,103273.68,0,Active,2021-08-01
ACC003196,CUST03196,Current,188398.6,0,Active,2025-02-02
ACC003197,CUST03197,Savings,94704.1,0,Inactive,2018-12-19
ACC003198,CUST03198,Savings,149161.09,0,Active,2025-01-29
ACC003199,CUST03199,Savings,228038.26,0,Active,2018-04-06
ACC003200,CUST03200,Savings,130329.7,0,Active,2021-11-03
ACC003201,CUST03201,Savings,54080.72,0,Active,2020-03-29
ACC003202,CUST03202,Savings,27817.33,0,Inactive,2021-12-08
ACC003203,CUST03203,Savings,132460.57,0,Inactive,2019-07-11
ACC003204,CUST03204,Savings,83505.55,0,Active,2023-12-27
ACC003205,CUST03205,Savings,120432.64,0,Active,2024-01-09
ACC003206,CUST03206,Savings,103737.89,0,Active,2020-02-05
ACC003207,CUST03207,Savings,44693.66,0,Active,2024-09-11
ACC003208,CUST03208,Current,94382.31,0,Active,2023-05-30
ACC003209,CUST03209,Savings,52042.97,0,Active,2025-05-05
ACC003210,CUST03210,Credit,76247.78,257780,Active,2022-12-30
ACC003211,CUST03211,Savings,172667.06,0,Active,2020-12-23
ACC003212,CUST03212,Savings,108600.64,0,Active,2023-03-28
ACC003213,CUST03213,Savings,144097.8,0,Active,2018-02-23
ACC003214,CUST03214,Savings,113823.83,0,Active,2018-12-07
ACC003215,CUST03215,Savings,87165.81,0,Active,2025-01-05
ACC003216,CUST03216,Current,120630.7,0,Active,2024-11-06
ACC003217,CUST03217,Current,31884.77,0,Active,2022-07-29
ACC003218,CUST03218,Savings,159029.19,0,Active,2018-08-28
ACC003219,CUST03219,Savings,60843.8,0,Active,2024-03-05
ACC003220,CUST03220,Savings,139004.3,0,Active,2021-05-07
ACC003221,CUST03221,Savings,85063.18,0,Active,2024-11-20
ACC003222,CUST03222,Savings,44714.18,0,Active,2018-08-19
ACC003223,CUST03223,Savings,67911.96,0,Active,2020-09-28
ACC003224,CUST03224,Savings,139414.34,0,Active,2018-02-16
ACC003225,CUST03225,Savings,310802.79,0,Active,2023-03-30
ACC003226,CUST03226,Current,99830.78,0,Active,2022-04-30
ACC003227,CUST03227,Savings,290478.17,0,Active,2021-04-06
ACC003228,CUST03228,Savings,31821.69,0,Inactive,2022-01-31
ACC003229,CUST03229,Savings,89121.99,0,Active,2019-02-14
ACC003230,CUST03230,Savings,99879.37,0,Active,2025-02-27
ACC003231,CUST03231,Current,143577.97,0,Active,2020-02-09
ACC003232,CUST03232,Savings,69624.25,0,Active,2021-11-11
ACC003233,CUST03233,Savings,127136.69,0,Active,2023-08-11
ACC003234,CUST03234,Savings,91849.78,0,Active,2022-11-28
ACC003235,CUST03235,Savings,203516.87,0,Active,2018-08-24
ACC003236,CUST03236,Savings,115850.57,0,Active,2021-12-13
ACC003237,CUST03237,Savings,398562.71,0,Active,2022-04-17
ACC003238,CUST03238,Savings,92298.17,0,Active,2021-08-17
ACC003239,CUST03239,Savings,196174.53,0,Active,2025-04-27
ACC003240,CUST03240,Savings,231296.51,0,Active,2021-02-28
ACC003241,CUST03241,Savings,13566.19,0,Active,2025-03-03
ACC003242,CUST03242,Savings,157887.61,0,Active,2019-04-10
ACC003243,CUST03243,Savings,44084.94,0,Active,2018-12-14
ACC003244,CUST03244,Savings,90262.51,0,Active,2024-03-25
ACC003245,CUST03245,Savings,49160.85,0,Active,2020-02-05
ACC003246,CUST03246,Savings,205505.44,0,Active,2024-08-02
ACC003247,CUST03247,Credit,72235.18,57068,Active,2020-04-24
ACC003248,CUST03248,Savings,30416.07,0,Active,2024-04-26
ACC003249,CUST03249,Savings,117503.93,0,Active,2019-10-18
ACC003250,CUST03250,Savings,222672.33,0,Active,2023-07-06
ACC003251,CUST03251,Credit,49615.82,125091,Active,2019-11-09
ACC003252,CUST03252,Credit,169743.66,211755,Active,2022-12-08
ACC003253,CUST03253,Savings,24355.66,0,Active,2020-09-14
ACC003254,CUST03254,Credit,231566.88,298080,Active,2022-09-09
ACC003255,CUST03255,Credit,131827.52,88843,Active,2023-05-10
ACC003256,CUST03256,Savings,46043.62,0,Active,2023-09-20
ACC003257,CUST03257,Savings,161033.17,0,Active,2022-07-26
ACC003258,CUST03258,Credit,74871.28,113648,Active,2024-03-10
ACC003259,CUST03259,Current,57088.91,0,Active,2024-07-16
ACC003260,CUST03260,Savings,73833.64,0,Active,2020-10-22
ACC003261,CUST03261,Savings,151871.67,0,Active,2018-10-12
ACC003262,CUST03262,Savings,54663.83,0,Active,2021-09-18
ACC003263,CUST03263,Savings,17373.23,0,Active,2021-09-04
ACC003264,CUST03264,Credit,76279.0,231658,Active,2018-06-24
ACC003265,CUST03265,Credit,210243.72,226588,Inactive,2022-06-20
ACC003266,CUST03266,Savings,208668.82,0,Active,2022-05-13
ACC003267,CUST03267,Current,73766.59,0,Active,2023-08-01
ACC003268,CUST03268,Current,72087.86,0,Active,2025-07-14
ACC003269,CUST03269,Savings,69243.04,0,Active,2024-09-15
ACC003270,CUST03270,Savings,67274.54,0,Active,2021-11-08
ACC003271,CUST03271,Current,70305.91,0,Active,2023-04-17
ACC003272,CUST03272,Savings,120861.08,0,Active,2022-04-07
ACC003273,CUST03273,Savings,213096.74,0,Active,2019-02-09
ACC003274,CUST03274,Credit,54602.2,125892,Active,2021-10-30
ACC003275,CUST03275,Savings,61687.06,0,Active,2021-06-03
ACC003276,CUST03276,Savings,129059.8,0,Active,2025-05-29
ACC003277,CUST03277,Savings,156882.74,0,Active,2018-12-14
ACC003278,CUST03278,Savings,36296.71,0,Active,2018-02-10
ACC003279,CUST03279,Savings,257427.49,0,Active,2021-05-29
ACC003280,CUST03280,Current,85355.38,0,Active,2020-05-27
ACC003281,CUST03281,Savings,38893.69,0,Active,2020-06-06
ACC003282,CUST03282,Savings,34991.13,0,Active,2022-03-08
ACC003283,CUST03283,Credit,33434.45,70990,Active,2025-04-25
ACC003284,CUST03284,Savings,194054.15,0,Active,2022-08-14
ACC003285,CUST03285,Savings,109137.73,0,Active,2020-09-27
ACC003286,CUST03286,Savings,195057.67,0,Inactive,2020-03-09
ACC003287,CUST03287,Savings,97044.94,0,Active,2018-02-15
ACC003288,CUST03288,Credit,191981.32,139840,Active,2025-01-21
ACC003289,CUST03289,Current,95570.36,0,Active,2019-09-21
ACC003290,CUST03290,Savings,143228.76,0,Active,2024-01-21
ACC003291,CUST03291,Savings,101103.01,0,Active,2022-07-07
ACC003292,CUST03292,Savings,92045.57,0,Active,2020-10-17
ACC003293,CUST03293,Savings,58300.26,0,Active,2019-08-29
ACC003294,CUST03294,Savings,154662.83,0,Active,2025-01-26
ACC003295,CUST03295,Savings,49778.32,0,Active,2022-04-14
ACC003296,CUST03296,Savings,154515.04,0,Active,2025-08-05
ACC003297,CUST03297,Savings,112112.28,0,Active,2018-12-15
ACC003298,CUST03298,Savings,156890.84,0,Active,2019-12-14
ACC003299,CUST03299,Savings,117927.1,0,Active,2023-05-31
ACC003300,CUST03300,Savings,203899.44,0,Active,2020-11-03
ACC003301,CUST03301,Savings,135236.36,0,Active,2024-04-12
ACC003302,CUST03302,Savings,113531.42,0,Active,2024-02-05
ACC003303,CUST03303,Savings,15669.71,0,Active,2023-10-29
ACC003304,CUST03304,Savings,208567.11,0,Active,2021-12-17
ACC003305,CUST03305,Savings,33150.38,0,Active,2018-09-15
ACC003306,CUST03306,Savings,41559.44,0,Active,2019-09-28
ACC003307,CUST03307,Current,165405.01,0,Active,2020-11-25
ACC003308,CUST03308,Savings,106739.18,0,Active,2021-02-04
ACC003309,CUST03309,Savings,34246.25,0,Active,2022-09-11
ACC003310,CUST03310,Savings,72022.22,0,Active,2020-08-22
ACC003311,CUST03311,Savings,202386.68,0,Active,2018-09-03
ACC003312,CUST03312,Savings,115840.27,0,Active,2025-04-06
ACC003313,CUST03313,Savings,108333.43,0,Active,2021-06-09
ACC003314,CUST03314,Savings,66372.84,0,Active,2023-09-15
ACC003315,CUST03315,Savings,168769.81,0,Active,2020-09-22
ACC003316,CUST03316,Savings,98823.9,0,Active,2019-08-13
ACC003317,CUST03317,Savings,151066.92,0,Active,2022-06-30
ACC003318,CUST03318,Savings,61907.78,0,Active,2018-08-14
ACC003319,CUST03319,Savings,311746.64,0,Active,2024-07-01
ACC003320,CUST03320,Savings,223307.43,0,Active,2021-01-22
ACC003321,CUST03321,Savings,115103.67,0,Active,2021-09-26
ACC003322,CUST03322,Savings,130299.7,0,Active,2023-05-05
ACC003323,CUST03323,Savings,72469.86,0,Active,2021-03-20
ACC003324,CUST03324,Current,158031.42,0,Active,2024-11-24
ACC003325,CUST03325,Savings,18769.69,0,Active,2023-07-25
ACC003326,CUST03326,Savings,255206.08,0,Active,2019-08-11
ACC003327,CUST03327,Savings,152762.53,0,Active,2021-04-08
ACC003328,CUST03328,Current,53837.59,0,Active,2019-04-29
ACC003329,CUST03329,Credit,251710.55,63994,Active,2020-02-03
ACC003330,CUST03330,Savings,296780.72,0,Active,2022-07-15
ACC003331,CUST03331,Savings,134445.11,0,Active,2018-12-22
ACC003332,CUST03332,Savings,62611.81,0,Active,2019-11-18
ACC003333,CUST03333,Savings,109362.25,0,Active,2018-09-14
ACC003334,CUST03334,Savings,145790.56,0,Active,2024-12-25
ACC003335,CUST03335,Current,127957.7,0,Active,2024-01-15
ACC003336,CUST03336,Current,53843.14,0,Active,2021-01-24
ACC003337,CUST03337,Credit,144269.38,177728,Active,2025-04-10
ACC003338,CUST03338,Savings,201061.28,0,Active,2018-05-29
ACC003339,CUST03339,Savings,45270.27,0,Active,2024-10-13
ACC003340,CUST03340,Current,49189.73,0,Active,2022-05-28
ACC003341,CUST03341,Savings,70534.23,0,Active,2018-11-23
ACC003342,CUST03342,Credit,93280.99,224237,Active,2021-06-05
ACC003343,CUST03343,Savings,171226.0,0,Active,2023-12-02
ACC003344,CUST03344,Savings,199809.97,0,Active,2019-07-21
ACC003345,CUST03345,Savings,60798.96,0,Active,2023-08-02
ACC003346,CUST03346,Credit,120243.64,281219,Active,2024-01-27
ACC003347,CUST03347,Savings,195289.67,0,Active,2021-10-09
ACC003348,CUST03348,Savings,321631.94,0,Active,2021-06-22
ACC003349,CUST03349,Savings,119870.67,0,Active,2023-08-03
ACC003350,CUST03350,Savings,123804.49,0,Active,2021-01-19
ACC003351,CUST03351,Current,134926.98,0,Inactive,2018-06-14
ACC003352,CUST03352,Savings,87227.8,0,Active,2019-12-09
ACC003353,CUST03353,Current,114464.19,0,Active,2020-06-28
ACC003354,CUST03354,Savings,22900.04,0,Active,2019-08-25
ACC003355,CUST03355,Savings,72728.91,0,Active,2022-01-01
ACC003356,CUST03356,Savings,142971.67,0,Active,2018-01-24
ACC003357,CUST03357,Current,58421.13,0,Active,2022-10-23
ACC003358,CUST03358,Current,173509.7,0,Active,2024-11-28
ACC003359,CUST03359,Current,29839.52,0,Active,2023-06-27
ACC003360,CUST03360,Savings,169715.08,0,Active,2025-04-01
ACC003361,CUST03361,Savings,169454.71,0,Active,2021-05-03
ACC003362,CUST03362,Savings,324839.77,0,Active,2018-06-07
ACC003363,CUST03363,Current,85056.56,0,Inactive,2020-07-09
ACC003364,CUST03364,Savings,106795.85,0,Active,2024-03-15
ACC003365,CUST03365,Savings,241390.49,0,Active,2021-12-21
ACC003366,CUST03366,Savings,224281.77,0,Inactive,2018-06-16
ACC003367,CUST03367,Savings,188131.02,0,Active,2019-10-28
ACC003368,CUST03368,Current,130543.21,0,Active,2023-05-16
ACC003369,CUST03369,Savings,237738.72,0,Active,2020-04-09
ACC003370,CUST03370,Savings,389042.63,0,Active,2019-01-14
ACC003371,CUST03371,Savings,150698.08,0,Active,2025-03-28
ACC003372,CUST03372,Credit,109921.32,83146,Active,2023-01-16
ACC003373,CUST03373,Credit,161157.85,280115,Active,2018-07-12
ACC003374,CUST03374,Savings,118866.5,0,Active,2018-01-28
ACC003375,CUST03375,Savings,89813.53,0,Inactive,2025-01-02
ACC003376,CUST03376,Savings,173929.6,0,Active,2022-06-16
ACC003377,CUST03377,Current,77366.16,0,Active,2022-04-19
ACC003378,CUST03378,Savings,148924.71,0,Active,2018-06-13
ACC003379,CUST03379,Savings,35356.86,0,Active,2025-05-05
ACC003380,CUST03380,Credit,261570.38,187357,Active,2020-01-13
ACC003381,CUST03381,Savings,63823.65,0,Active,2020-12-23
ACC003382,CUST03382,Savings,41015.11,0,Active,2019-07-07
ACC003383,CUST03383,Savings,219965.37,0,Active,2018-04-14
ACC003384,CUST03384,Savings,243169.96,0,Active,2024-09-17
ACC003385,CUST03385,Savings,128980.1,0,Active,2020-02-08
ACC003386,CUST03386,Savings,100573.84,0,Active,2020-04-28
ACC003387,CUST03387,Current,86358.08,0,Active,2018-07-16
ACC003388,CUST03388,Savings,124875.53,0,Active,2023-04-15
ACC003389,CUST03389,Savings,104053.7,0,Active,2020-01-11
ACC003390,CUST03390,Savings,96387.96,0,Active,2022-05-15
ACC003391,CUST03391,Credit,59280.41,230322,Active,2022-02-04
ACC003392,CUST03392,Savings,48057.8,0,Active,2020-05-21
ACC003393,CUST03393,Savings,112483.06,0,Active,2025-05-17
ACC003394,CUST03394,Savings,122624.57,0,Active,2023-09-09
ACC003395,CUST03395,Savings,66301.87,0,Active,2023-06-02
ACC003396,CUST03396,Savings,72691.42,0,Active,2022-10-31
ACC003397,CUST03397,Savings,122450.32,0,Active,2024-02-16
ACC003398,CUST03398,Savings,58219.98,0,Active,2018-10-24
ACC003399,CUST03399,Savings,192243.35,0,Active,2020-11-09
ACC003400,CUST03400,Savings,145504.33,0,Active,2022-05-20
ACC003401,CUST03401,Current,65889.92,0,Active,2020-10-17
ACC003402,CUST03402,Current,141238.68,0,Active,2022-06-15
ACC003403,CUST03403,Credit,59201.14,296287,Inactive,2019-01-10
ACC003404,CUST03404,Savings,169903.7,0,Active,2020-09-25
ACC003405,CUST03405,Savings,60803.89,0,Active,2020-05-13
ACC003406,CUST03406,Savings,99362.72,0,Active,2018-03-03
ACC003407,CUST03407,Savings,116612.06,0,Active,2023-01-07
ACC003408,CUST03408,Savings,241104.76,0,Active,2020-05-06
ACC003409,CUST03409,Savings,63486.77,0,Active,2019-09-19
ACC003410,CUST03410,Savings,61743.89,0,Active,2020-05-21
ACC003411,CUST03411,Savings,37057.22,0,Active,2018-01-23
ACC003412,CUST03412,Savings,281198.23,0,Active,2025-08-09
ACC003413,CUST03413,Savings,108956.48,0,Active,2021-05-21
ACC003414,CUST03414,Savings,194872.1,0,Active,2020-01-24
ACC003415,CUST03415,Savings,73538.04,0,Active,2024-07-24
ACC003416,CUST03416,Savings,78058.77,0,Active,2024-07-21
ACC003417,CUST03417,Savings,103694.65,0,Active,2022-05-18
ACC003418,CUST03418,Credit,105588.08,294622,Active,2018-05-01
ACC003419,CUST03419,Current,157816.46,0,Active,2024-02-09
ACC003420,CUST03420,Savings,110878.46,0,Active,2023-02-27
ACC003421,CUST03421,Current,84178.47,0,Active,2023-05-25
ACC003422,CUST03422,Savings,284148.85,0,Active,2024-11-08
ACC003423,CUST03423,Credit,58729.05,156825,Active,2019-03-19
ACC003424,CUST03424,Savings,63721.16,0,Active,2018-11-23
ACC003425,CUST03425,Current,59300.95,0,Active,2022-01-02
ACC003426,CUST03426,Savings,161342.38,0,Active,2023-09-27
ACC003427,CUST03427,Savings,138725.31,0,Active,2022-04-16
ACC003428,CUST03428,Credit,96642.54,227887,Active,2022-06-16
ACC003429,CUST03429,Savings,57236.81,0,Active,2020-10-19
ACC003430,CUST03430,Credit,116312.21,206140,Active,2020-10-17
ACC003431,CUST03431,Savings,174322.35,0,Active,2019-12-17
ACC003432,CUST03432,Current,246671.31,0,Active,2021-05-10
ACC003433,CUST03433,Savings,71488.98,0,Active,2024-10-28
ACC003434,CUST03434,Credit,96433.69,100417,Active,2020-09-23
ACC003435,CUST03435,Current,137942.85,0,Active,2024-03-12
ACC003436,CUST03436,Credit,83637.97,275235,Active,2019-04-14
ACC003437,CUST03437,Savings,41572.85,0,Active,2018-07-20
ACC003438,CUST03438,Savings,96735.09,0,Active,2019-11-16
ACC003439,CUST03439,Savings,45537.98,0,Active,2023-11-30
ACC003440,CUST03440,Savings,182852.8,0,Active,2019-08-12
ACC003441,CUST03441,Savings,87933.2,0,Active,2022-07-03
ACC003442,CUST03442,Savings,102725.36,0,Active,2024-09-26
ACC003443,CUST03443,Credit,64850.39,235891,Active,2024-08-27
ACC003444,CUST03444,Savings,105168.08,0,Active,2019-11-12
ACC003445,CUST03445,Savings,213875.8,0,Active,2021-05-28
ACC003446,CUST03446,Savings,194198.83,0,Active,2018-11-09
ACC003447,CUST03447,Credit,50674.31,73297,Active,2021-02-10
ACC003448,CUST03448,Credit,9481.59,145358,Active,2022-09-04
ACC003449,CUST03449,Savings,97199.06,0,Active,2022-01-27
ACC003450,CUST03450,Savings,88314.19,0,Active,2018-07-19
ACC003451,CUST03451,Savings,84935.72,0,Inactive,2022-03-11
ACC003452,CUST03452,Savings,74506.87,0,Active,2018-07-01
ACC003453,CUST03453,Savings,49853.07,0,Active,2022-01-10
ACC003454,CUST03454,Savings,337333.86,0,Active,2020-01-17
ACC003455,CUST03455,Savings,281055.99,0,Active,2024-08-17
ACC003456,CUST03456,Savings,82643.5,0,Active,2019-06-28
ACC003457,CUST03457,Savings,115329.64,0,Active,2024-03-05
ACC003458,CUST03458,Savings,184701.81,0,Active,2024-01-08
ACC003459,CUST03459,Savings,115102.65,0,Active,2022-08-26
ACC003460,CUST03460,Current,78468.29,0,Active,2018-05-10
ACC003461,CUST03461,Savings,42129.61,0,Active,2021-11-10
ACC003462,CUST03462,Credit,107467.1,211310,Active,2021-12-18
ACC003463,CUST03463,Savings,46039.6,0,Active,2018-12-31
ACC003464,CUST03464,Savings,205747.11,0,Active,2022-01-06
ACC003465,CUST03465,Savings,104572.21,0,Active,2024-05-19
ACC003466,CUST03466,Credit,144426.26,134778,Active,2023-04-11
ACC003467,CUST03467,Savings,86655.24,0,Active,2023-05-30
ACC003468,CUST03468,Current,170525.71,0,Inactive,2024-10-19
ACC003469,CUST03469,Savings,70498.51,0,Active,2019-09-30
ACC003470,CUST03470,Savings,126841.01,0,Active,2025-06-08
ACC003471,CUST03471,Current,84637.03,0,Active,2022-07-15
ACC003472,CUST03472,Savings,92825.9,0,Active,2023-09-03
ACC003473,CUST03473,Savings,183341.01,0,Active,2018-06-07
ACC003474,CUST03474,Savings,64515.74,0,Active,2020-12-11
ACC003475,CUST03475,Savings,131985.34,0,Active,2025-04-06
ACC003476,CUST03476,Current,219531.14,0,Active,2023-04-27
ACC003477,CUST03477,Savings,179577.0,0,Active,2021-12-08
ACC003478,CUST03478,Savings,71832.35,0,Active,2023-08-15
ACC003479,CUST03479,Credit,142597.88,63184,Active,2019-11-14
ACC003480,CUST03480,Current,29859.57,0,Active,2024-12-09
ACC003481,CUST03481,Savings,186853.34,0,Active,2022-09-01
ACC003482,CUST03482,Savings,388403.75,0,Active,2023-12-26
ACC003483,CUST03483,Savings,127624.94,0,Active,2019-08-20
ACC003484,CUST03484,Savings,225633.47,0,Active,2022-11-03
ACC003485,CUST03485,Savings,40717.37,0,Active,2018-05-25
ACC003486,CUST03486,Savings,53630.9,0,Active,2023-11-10
ACC003487,CUST03487,Savings,86453.74,0,Active,2021-09-23
ACC003488,CUST03488,Savings,96685.37,0,Active,2018-01-16
ACC003489,CUST03489,Savings,128098.06,0,Active,2020-08-23
ACC003490,CUST03490,Savings,72059.47,0,Active,2019-11-19
ACC003491,CUST03491,Savings,116051.32,0,Active,2018-06-06
ACC003492,CUST03492,Savings,183135.71,0,Active,2020-02-12
ACC003493,CUST03493,Savings,142296.0,0,Active,2020-07-04
ACC003494,CUST03494,Current,84705.67,0,Active,2020-06-29
ACC003495,CUST03495,Savings,162829.98,0,Active,2024-06-30
ACC003496,CUST03496,Savings,82433.06,0,Active,2019-01-09
ACC003497,CUST03497,Savings,112283.76,0,Active,2021-10-09
ACC003498,CUST03498,Savings,177852.42,0,Active,2021-02-09
ACC003499,CUST03499,Current,95122.15,0,Active,2024-08-25
ACC003500,CUST03500,Savings,45573.62,0,Active,2024-05-08
ACC003501,CUST03501,Savings,110416.11,0,Active,2021-09-29
ACC003502,CUST03502,Savings,178740.75,0,Active,2019-12-18
ACC003503,CUST03503,Credit,188024.88,291969,Active,2024-09-05
ACC003504,CUST03504,Current,52126.93,0,Active,2018-05-11
ACC003505,CUST03505,Savings,159133.96,0,Active,2023-11-13
ACC003506,CUST03506,Savings,91660.9,0,Active,2018-06-30
ACC003507,CUST03507,Savings,234025.44,0,Active,2024-10-25
ACC003508,CUST03508,Savings,46254.41,0,Active,2022-08-30
ACC003509,CUST03509,Credit,157426.95,296099,Active,2019-02-06
ACC003510,CUST03510,Savings,85581.15,0,Active,2020-07-15
ACC003511,CUST03511,Savings,72795.86,0,Active,2018-05-29
ACC003512,CUST03512,Savings,182353.69,0,Active,2022-03-08
ACC003513,CUST03513,Savings,198583.51,0,Active,2023-05-06
ACC003514,CUST03514,Savings,23329.25,0,Active,2022-10-13
ACC003515,CUST03515,Savings,184194.17,0,Active,2024-05-01
ACC003516,CUST03516,Savings,102257.94,0,Active,2023-11-12
ACC003517,CUST03517,Savings,108557.34,0,Active,2018-12-18
ACC003518,CUST03518,Savings,44456.83,0,Active,2025-06-22
ACC003519,CUST03519,Savings,151500.64,0,Active,2021-06-13
ACC003520,CUST03520,Current,341969.26,0,Active,2019-05-25
ACC003521,CUST03521,Current,75712.21,0,Active,2024-07-28
ACC003522,CUST03522,Current,209218.56,0,Inactive,2022-09-10
ACC003523,CUST03523,Current,106165.21,0,Active,2020-08-01
ACC003524,CUST03524,Credit,77671.99,197662,Active,2022-01-23
ACC003525,CUST03525,Savings,38440.48,0,Active,2021-06-19
ACC003526,CUST03526,Savings,225878.4,0,Active,2019-02-16
ACC003527,CUST03527,Current,114091.52,0,Active,2021-07-15
ACC003528,CUST03528,Savings,80253.57,0,Active,2021-12-17
ACC003529,CUST03529,Current,88905.56,0,Inactive,2024-10-21
ACC003530,CUST03530,Savings,158460.77,0,Active,2020-11-30
ACC003531,CUST03531,Savings,80170.21,0,Active,2019-09-15
ACC003532,CUST03532,Savings,56897.99,0,Active,2023-08-25
ACC003533,CUST03533,Current,99412.93,0,Active,2020-06-02
ACC003534,CUST03534,Savings,97555.35,0,Active,2023-05-27
ACC003535,CUST03535,Current,96242.92,0,Active,2021-01-02
